timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603281813070,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,346,0,1,1,null,0,0,0
1603281813070,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813074,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,346,0,1,1,null,0,0,0
1603281813075,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813079,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,346,0,1,1,null,0,0,0
1603281813080,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813084,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,346,0,1,1,null,0,0,0
1603281813084,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813089,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,346,0,1,1,null,0,0,0
1603281813089,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813094,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,346,0,1,1,null,0,0,0
1603281813094,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813099,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813099,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813104,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813104,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813109,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813109,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813114,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813114,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813119,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813119,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813123,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813124,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813129,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813129,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813134,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813134,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,6,0,0
1603281813140,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813140,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813145,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813145,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813150,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813151,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813155,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813155,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813160,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813160,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813165,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813165,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813170,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813170,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813175,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813175,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813179,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813180,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813184,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813184,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813189,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813189,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813194,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813194,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813198,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813198,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813204,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813204,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813209,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813209,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813214,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813214,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813219,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813219,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813224,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813224,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813229,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813229,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813233,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813233,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813238,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813239,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813243,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813243,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813249,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813249,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813253,1,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813254,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813259,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813259,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813264,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813264,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813269,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813269,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813274,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813274,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813278,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813279,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813283,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813283,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813288,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813288,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813293,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813293,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,1
1603281813298,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813298,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813303,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813303,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,1
1603281813308,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813308,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813313,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813313,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813317,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813318,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813324,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813324,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813328,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813328,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813333,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813333,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813338,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813338,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813343,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813343,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813348,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813348,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,0
1603281813353,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813353,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813358,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813358,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813363,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813363,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813368,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813368,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813373,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813373,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813378,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813378,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813383,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813383,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813388,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813388,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813393,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813393,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813398,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813398,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813403,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813403,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813408,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813408,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813412,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813413,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813417,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813418,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,4,0,0
1603281813422,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813422,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813427,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813427,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
1603281813432,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1,text,true,,347,0,1,1,null,0,0,0
1603281813432,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1,text,true,,3888,157,1,1,http://localhost:8901/todolists/viewAll,5,0,1
